created_at,image
2017-01-21 23:59:17,http://pbs.twimg.com/ext_tw_video_thumb/822956701435318273/pu/img/LDAJycx0uFg__4JN.jpg
2017-01-21 23:59:17,http://pbs.twimg.com/media/C2u6ze5VEAEMAD-.jpg
2017-01-21 23:59:17,http://pbs.twimg.com/media/C2u6yQjW8AAl8NQ.jpg
2017-01-21 23:59:16,http://pbs.twimg.com/ext_tw_video_thumb/822956383838433281/pu/img/eiAClVwI-4UiEy8I.jpg
2017-01-21 23:59:16,http://pbs.twimg.com/media/C2u6yT4WEAAhb8C.jpg
2017-01-21 23:59:16,http://pbs.twimg.com/media/C2u6w6gXEAAVSYZ.jpg
2017-01-21 23:59:16,http://pbs.twimg.com/media/C2u6zuIXAAAqBU5.jpg
2017-01-21 23:59:15,http://pbs.twimg.com/media/C2u6yXuXUAADR1v.jpg
2017-01-21 23:59:15,http://pbs.twimg.com/media/C2u6zZ4WQAAKsQk.jpg
2017-01-21 23:59:15,http://pbs.twimg.com/tweet_video_thumb/CvL7t66UAAEDk4R.jpg
2017-01-21 23:59:15,http://pbs.twimg.com/media/C2u6yY4UkAAuCDz.jpg
2017-01-21 23:59:13,http://pbs.twimg.com/media/C2u6v54XAAkRnpd.jpg
2017-01-21 23:59:13,http://pbs.twimg.com/media/C2u6xNGUoAMThlF.jpg
2017-01-21 23:59:12,http://pbs.twimg.com/media/C2u6xt5UQAA0FhI.jpg
2017-01-21 23:59:12,http://pbs.twimg.com/media/C2u6pd5XgAA6tgz.jpg
2017-01-21 23:59:12,http://pbs.twimg.com/media/C2u6tQUWEAYtsdj.jpg
2017-01-21 23:59:12,http://pbs.twimg.com/media/C2u6ysAVEAEktBI.jpg
2017-01-21 23:59:12,http://pbs.twimg.com/media/C2u6ykoUcAET11f.jpg
2017-01-21 23:59:12,http://pbs.twimg.com/media/C2u6y4pWQAAdvs0.jpg
2017-01-21 23:59:11,http://pbs.twimg.com/media/C2u6yp2UAAARm2G.jpg
2017-01-21 23:59:11,http://pbs.twimg.com/media/C2u6x6AW8AA0Sc8.jpg
2017-01-21 23:59:11,http://pbs.twimg.com/media/C2u6uK2UQAAgMIa.jpg
2017-01-21 23:59:11,http://pbs.twimg.com/media/C2u6ya2XAAIwjpr.jpg
2017-01-21 23:59:11,http://pbs.twimg.com/media/C2u6yylUoAEoLXm.jpg
2017-01-21 23:59:11,http://pbs.twimg.com/media/C2u6xq3VEAAn9Zm.jpg
2017-01-21 23:59:11,http://pbs.twimg.com/media/C2u6dbVUsAMzyCY.jpg
2017-01-21 23:59:10,http://pbs.twimg.com/media/C2u6yCNW8AA82RQ.jpg
2017-01-21 23:59:09,http://pbs.twimg.com/media/C2u6x2aVIAAzfza.jpg
2017-01-21 23:59:09,http://pbs.twimg.com/media/C2u6oPOUQAAN8a2.jpg
2017-01-21 23:59:09,http://pbs.twimg.com/ext_tw_video_thumb/822956662092918785/pu/img/cslcZVTX1IYaatPs.jpg
2017-01-21 23:59:08,http://pbs.twimg.com/media/C2u6x2mUUAAoYXm.jpg
2017-01-21 23:59:08,http://pbs.twimg.com/media/C2u6x2PXUAEWKYw.jpg
2017-01-21 23:59:08,http://pbs.twimg.com/media/C2ts4H0XAAAgLek.jpg
2017-01-21 23:59:08,http://pbs.twimg.com/media/C2u6yDLWIAApo2L.jpg
2017-01-21 23:59:08,http://pbs.twimg.com/media/C2u6wSlXUAAxTo-.jpg
2017-01-21 23:59:07,http://pbs.twimg.com/tweet_video_thumb/C2qiOnfXcAMVfPi.jpg
2017-01-21 23:59:06,http://pbs.twimg.com/media/C2u6xR5XUAABGGi.jpg
2017-01-21 23:59:05,http://pbs.twimg.com/media/C2u6wnyXEAE0jaQ.jpg
2017-01-21 23:59:05,http://pbs.twimg.com/media/C2u6xCdW8AErdZz.jpg
2017-01-21 23:59:05,http://pbs.twimg.com/media/C2u6xMVUkAEkP0U.jpg
2017-01-21 23:59:04,http://pbs.twimg.com/media/C2u6vQvUQAAtymb.jpg
2017-01-21 23:59:04,http://pbs.twimg.com/media/C2u6w9EUkAEX9sO.jpg
2017-01-21 23:59:04,http://pbs.twimg.com/media/C2u6weXXcAE-w9e.jpg
2017-01-21 23:59:03,http://pbs.twimg.com/media/C2u6M4RXUAUeCb5.jpg
2017-01-21 23:59:03,http://pbs.twimg.com/media/C2u6wcbXAAADHsD.jpg
2017-01-21 23:59:03,http://pbs.twimg.com/media/C2u6v8bUcAA093X.jpg
